Índice,Año,NumMes,Día,NomDepartamento,NomClaseAccidente,NomCausaAcc,NomGeometriaAcc,terreno,secc_tip,n_muertos,n_heridos,Festividad
11161,2018,2,12,Caldas,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
11162,2018,2,26,Antioquia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,2,0
11163,2017,3,6,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,3,0
11164,2019,7,14,Cauca,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
11165,2016,12,15,Cauca,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
11166,2020,1,14,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11167,2018,1,22,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11168,2020,3,10,Colombia,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Terraplen,0,0,0
11169,2019,7,21,Nariño,Choque,No mantener distancia de seguridad,Recta,Plano,Cajón,0,0,0
11170,2019,8,16,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11171,2020,6,8,Guajira,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11172,2020,2,5,Córdoba,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,0,0
11173,2021,5,17,Colombia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media Ladera Derecha,0,0,0
11174,2017,6,12,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Media Ladera Derecha,0,0,0
11175,2018,12,29,Santander,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
11176,2019,2,28,Boyacá,Choque,No mantener distancia de seguridad,Curva Izquierda,Ondulado,Media Ladera Derecha,0,0,0
11177,2017,5,3,Caquetá,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,1,0
11178,2018,10,13,Tolima,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11179,2018,9,14,Antioquia,Choque,No mantener distancia de seguridad,Curva Izquierda,Ondulado,Media ladera Izquierda,0,1,0
11180,2017,4,4,Caquetá,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,1,0
11181,2021,4,27,Meta,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11182,2020,2,18,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Media Ladera Derecha,0,0,0
11183,2018,10,23,Antioquia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
11184,2017,12,23,Tolima,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
11185,2019,12,10,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11186,2018,10,11,Tolima,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
11187,2017,11,11,Antioquia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
11188,2020,7,26,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media ladera Izquierda,0,0,0
11189,2019,12,29,Boyacá,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Terraplen,0,0,0
11190,2017,2,25,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11191,2018,10,5,Antioquia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
11192,2020,12,19,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11193,2020,4,21,Quindío,Choque,No mantener distancia de seguridad,Recta,Montañoso,Cajón,0,0,0
11194,2021,4,21,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11195,2020,7,31,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11196,2018,1,6,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,1
11197,2018,3,19,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media ladera Izquierda,0,0,1
11198,2019,7,6,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11199,2020,2,23,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Plano,Cajón,0,0,0
11200,2019,1,11,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11201,2019,7,1,Córdoba,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11202,2020,1,2,Huila,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
11203,2018,5,12,Boyacá,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media ladera Izquierda,0,0,0
11204,2020,8,15,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11205,2017,1,8,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11206,2020,4,1,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11207,2018,7,19,Caldas,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0
11208,2017,11,9,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,2,0
11209,2017,1,7,Antioquia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,1
11210,2018,7,18,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11211,2020,11,12,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11212,2020,7,30,Colombia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
11213,2019,7,24,Meta,Choque,No mantener distancia de seguridad,Curva Derecha,Plano,Terraplen,0,0,0
11214,2017,10,7,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11215,2017,1,30,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11216,2018,6,3,Santander,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,1,0
11217,2019,9,13,Guajira,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11218,2019,12,22,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11219,2017,6,10,Quindío,Choque,No mantener distancia de seguridad,Recta,Plano,Cajón,0,2,0
11220,2018,1,25,Cundinamarca,Choque,No mantener distancia de seguridad,Curva Izquierda,Plano,Media ladera Izquierda,0,0,1
11221,2017,11,22,Quindío,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
11222,2017,3,16,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11223,2017,1,4,Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11224,2018,6,7,Santander,Choque,No mantener distancia de seguridad,Curva Izquierda,Ondulado,Cajón,0,0,0
11225,2020,8,22,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,0,0
11226,2018,1,4,Antioquia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
11227,2020,11,17,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11228,2018,10,29,Antioquia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
11229,2019,10,30,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11230,2020,2,2,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,1,0,0
11231,2017,1,11,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11232,2019,6,12,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11233,2018,8,28,Risaralda,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media ladera Izquierda,0,0,0
11234,2019,10,22,Colombia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,1,0
11235,2020,1,27,Risaralda,Choque,No mantener distancia de seguridad,Curva Derecha,Plano,Terraplen,0,0,0
11236,2020,8,5,Valle del Cauca,Atropello,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,1,0,0
11237,2017,8,12,Antioquia,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,2,1
11238,2020,1,14,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11239,2020,8,5,Colombia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
11240,2018,8,3,Quindío,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11241,2019,12,29,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11242,2017,2,24,Antioquia,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0
11243,2019,11,29,Colombia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
11244,2019,10,4,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,1
11245,2021,6,19,Norte de Santander,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Media Ladera Derecha,0,0,0
11246,2018,2,19,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,3,0
11247,2017,11,11,Quindío,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
11248,2020,9,28,Colombia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
11249,2018,2,28,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media Ladera Derecha,0,0,0
11250,2019,8,3,Guajira,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
11251,2018,1,4,Cundinamarca,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,1
11252,2018,8,5,Risaralda,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,1,0
11253,2016,12,21,Antioquia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11254,2018,2,11,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11255,2020,11,22,Córdoba,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11256,2018,12,26,Antioquia,Choque,No mantener distancia de seguridad,Curva Izquierda,Ondulado,Media ladera Izquierda,0,0,0
11257,2017,6,11,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,2,0
11258,2017,3,22,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11259,2017,5,26,Nariño,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11260,2021,7,10,Boyacá,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Media ladera Izquierda,0,0,0
11261,2019,5,25,Colombia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
11262,2019,5,16,Antioquia,Choque,No mantener distancia de seguridad,Curva Izquierda,Plano,Terraplen,0,0,0
11263,2018,9,22,Risaralda,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media Ladera Derecha,0,0,0
11264,2016,12,28,Cundinamarca,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
11265,2020,8,22,Colombia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
11266,2017,5,8,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11267,2018,12,5,Antioquia,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Media ladera Izquierda,0,0,0
11268,2017,4,16,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Media Ladera Derecha,0,0,0
11269,2020,12,11,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11270,2020,10,21,Risaralda,Choque,No mantener distancia de seguridad,Curva Derecha,Plano,Terraplen,0,0,0
11271,2017,7,7,Antioquia,Choque,No mantener distancia de seguridad,Curva Izquierda,Ondulado,Media ladera Izquierda,0,0,0
11272,2020,2,1,Quindío,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11273,2017,2,24,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11274,2021,2,18,Caldas,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
11275,2018,10,26,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11276,2018,8,16,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,2,0
11277,2021,7,12,Nariño,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,4,1,0
11278,2020,1,5,Risaralda,Choque,No mantener distancia de seguridad,Recta,Montañoso,Cajón,0,0,0
11279,2020,1,7,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11280,2017,11,9,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11281,2019,8,11,Risaralda,Choque,No mantener distancia de seguridad,Recta,Montañoso,Terraplen,0,4,0
11282,2021,6,15,Bolívar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,2,0
11283,2018,2,8,Risaralda,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
11284,2020,12,20,Colombia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
11285,2017,1,11,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11286,2021,7,30,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11287,2017,3,17,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11288,2017,1,11,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11289,2017,10,16,Antioquia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Cajón,0,0,1
11290,2017,4,6,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11291,2019,7,12,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11292,2017,4,26,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11293,2017,6,6,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11294,2019,8,19,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11295,2017,12,1,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11296,2019,1,7,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
11297,2017,4,7,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11298,2018,10,2,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11299,2018,6,13,Santander,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,1,0
11300,2021,4,4,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
11301,2017,7,26,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Media Ladera Derecha,0,4,0
11302,2017,11,9,Norte de Santander,Choque,No mantener distancia de seguridad,Curva Izquierda,Plano,Terraplen,0,0,0
11303,2019,6,15,Guajira,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11304,2019,4,3,Antioquia,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Media ladera Izquierda,0,0,0
11305,2017,11,15,Quindío,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media ladera Izquierda,0,0,0
11306,2018,7,27,Risaralda,Choque,No mantener distancia de seguridad,Recta,Ondulado,Cajón,0,0,0
11307,2018,3,2,Cundinamarca,Choque,No mantener distancia de seguridad,Curva Izquierda,Ondulado,Media ladera Izquierda,0,0,0
11308,2018,11,10,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,2,0
11309,2018,7,31,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11310,2017,6,2,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11311,2020,10,6,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11312,2017,9,16,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11313,2020,12,27,Antioquia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
11314,2019,1,27,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11315,2017,12,11,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,0,0
11316,2017,3,4,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11317,2019,10,21,Colombia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,1,0
11318,2017,12,29,Risaralda,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
11319,2019,6,14,Córdoba,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11320,2021,2,16,Colombia,Choque,No mantener distancia de seguridad,Curva Izquierda,Ondulado,Media ladera Izquierda,0,0,0
11321,2020,1,14,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11322,2020,7,30,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11323,2020,8,17,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11324,2017,11,12,Boyacá,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media Ladera Derecha,0,0,0
11325,2019,9,22,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
11326,2018,9,28,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,1,0
11327,2020,9,8,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11328,2019,7,13,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11329,2017,7,22,Sucre,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,0,0
11330,2017,11,24,Risaralda,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media ladera Izquierda,0,0,0
11331,2019,10,28,Caldas,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
11332,2018,2,14,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11333,2019,4,27,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11334,2020,2,13,Guajira,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,0,0
11335,2018,8,28,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11336,2020,1,9,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11337,2018,10,5,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11338,2020,10,31,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11339,2018,2,26,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11340,2020,8,5,Colombia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
11341,2020,12,14,Tolima,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
11342,2018,12,4,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11343,2016,12,23,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11344,2020,6,20,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,2,0
11345,2017,9,15,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11346,2018,2,13,Antioquia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
11347,2020,10,26,Valle del Cauca,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
11348,2017,12,29,Tolima,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
11349,2017,10,15,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,1
11350,2019,10,26,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11351,2017,1,9,Cauca,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Cajón,0,0,0
11352,2019,9,3,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
11353,2019,10,10,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11354,2017,9,30,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
11355,2020,8,19,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,4,0
11356,2018,7,21,Tolima,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
